Discipline,HPSA ID,HPSA Name,Designation Type,Primary State Name,County Name,HPSA FTE Short,HPSA Score,PC MCTA Score,Status,Rural Status,Designation Date,Update Date
Dental Health,6399214224,Marion Correctional Institution,Correctional Facility,Ohio,"Marion County, OH",0.575,3,NA,Designated,Rural,03/15/2022,03/15/2022
,Site Name,Site Address,Site City,Site State,Site ZIP Code,County,Rural Status,,,,,
,Marion Correctional Institution,940 Marion Williamsport Rd E,Marion,OH,43302-8684,Marion,Rural,,,,,
Mental Health,7396459382,Marion Correctional Institution,Correctional Facility,Ohio,"Marion County, OH",1.43,12,NA,Designated,Rural,12/02/2010,03/15/2022
,Site Name,Site Address,Site City,Site State,Site ZIP Code,County,Rural Status,,,,,
,Marion Correctional Institution,940 Marion Williamsport Rd E,Marion,OH,43302-8684,Marion,Rural,,,,,
Dental Health,6399531094,Noble Correctional Institution,Correctional Facility,Ohio,"Noble County, OH",1.10,3,NA,Designated,Rural,10/01/2013,03/15/2022
,Site Name,Site Address,Site City,Site State,Site ZIP Code,County,Rural Status,,,,,
,Noble Correctional Institution,15708 Mcconnellsville Rd,Caldwell,OH,43724-9678,Noble,Rural,,,,,
Mental Health,7396718116,Noble Correctional Institution,Correctional Facility,Ohio,"Noble County, OH",1.75,21,NA,Designated,Rural,09/28/2010,03/15/2022
,Site Name,Site Address,Site City,Site State,Site ZIP Code,County,Rural Status,,,,,
,Noble Correctional Institution,15708 Mcconnellsville Rd,Caldwell,OH,43724-9678,Noble,Rural,,,,,
Primary Care,1399142487,Correctional Reception Center,Correctional Facility,Ohio,"Pickaway County, OH",2.42,9,3 ,Designated,Non-Rural,05/07/2014,03/15/2022
,Site Name,Site Address,Site City,Site State,Site ZIP Code,County,Rural Status,,,,,
,Correctional Reception Center,11271 State Route 762,Orient,OH,43146-9005,Pickaway,Non-Rural,,,,,
Dental Health,6393546426,Correctional Reception Center,Correctional Facility,Ohio,"Pickaway County, OH",2.37,6,NA,Designated,Non-Rural,05/07/2014,03/15/2022
,Site Name,Site Address,Site City,Site State,Site ZIP Code,County,Rural Status,,,,,
,Correctional Reception Center,11271 State Route 762,Orient,OH,43146-9005,Pickaway,Non-Rural,,,,,
Mental Health,7399035223,Correctional Reception Center,Correctional Facility,Ohio,"Pickaway County, OH",2.15,12,NA,Designated,Non-Rural,05/07/2014,03/15/2022
,Site Name,Site Address,Site City,Site State,Site ZIP Code,County,Rural Status,,,,,
,Correctional Reception Center,11271 State Route 762,Orient,OH,43146-9005,Pickaway,Non-Rural,,,,,
Primary Care,1394647941,Ohio Reformatory for Women,Correctional Facility,Ohio,"Union County, OH",1.01,3,0 ,Designated,Non-Rural,11/05/2010,03/15/2022
,Site Name,Site Address,Site City,Site State,Site ZIP Code,County,Rural Status,,,,,
,Ohio Reformatory for Women,1479 Collins Ave,Marysville,OH,43040-8808,Union,Non-Rural,,,,,
Dental Health,6393086107,Ohio Reformatory for Women,Correctional Facility,Ohio,"Union County, OH",0.86,3,NA,Designated,Non-Rural,11/30/2018,03/15/2022
,Site Name,Site Address,Site City,Site State,Site ZIP Code,County,Rural Status,,,,,
,Ohio Reformatory for Women,1479 Collins Ave,Marysville,OH,43040-8808,Union,Non-Rural,,,,,
Mental Health,7393375296,Ohio Reformatory for Women,Correctional Facility,Ohio,"Union County, OH",0.52,9,NA,Designated,Non-Rural,11/22/2016,03/15/2022
,Site Name,Site Address,Site City,Site State,Site ZIP Code,County,Rural Status,,,,,
,Ohio Reformatory for Women,1479 Collins Ave,Marysville,OH,43040-8808,Union,Non-Rural,,,,,
Primary Care,1393979209,Ohio State Penitentiary,Correctional Facility,Ohio,"Mahoning County, OH",0.585,15,9 ,Designated,Non-Rural,01/08/2013,03/15/2022
,Site Name,Site Address,Site City,Site State,Site ZIP Code,County,Rural Status,,,,,
,Ohio State Penitentiary,878 Coitsville Hubbard Rd,Youngstown,OH,44505-4635,Mahoning,Non-Rural,,,,,
Dental Health,6395657848,Ohio State Penitentiary,Correctional Facility,Ohio,"Mahoning County, OH",0.32,3,NA,Designated,Non-Rural,03/15/2022,03/15/2022
,Site Name,Site Address,Site City,Site State,Site ZIP Code,County,Rural Status,,,,,
,Ohio State Penitentiary,878 Coitsville Hubbard Rd,Youngstown,OH,44505-4635,Mahoning,Non-Rural,,,,,
Mental Health,7395675040,Ohio State Penitentiary,Correctional Facility,Ohio,"Mahoning County, OH",0.205,3,NA,Designated,Non-Rural,03/15/2022,03/15/2022
,Site Name,Site Address,Site City,Site State,Site ZIP Code,County,Rural Status,,,,,
,Ohio State Penitentiary,878 Coitsville Hubbard Rd,Youngstown,OH,44505-4635,Mahoning,Non-Rural,,,,,
Dental Health,6398384847,Pickaway Correctional Institution,Correctional Facility,Ohio,"Pickaway County, OH",0.825,6,NA,Designated,Non-Rural,03/05/2021,03/24/2022
,Site Name,Site Address,Site City,Site State,Site ZIP Code,County,Rural Status,,,,,
,Pickaway Correctional Institution,11781 State Route 762,Orient,OH,43146-9008,Pickaway,Non-Rural,,,,,
Mental Health,7394392794,Pickaway Correctional Institution,Correctional Facility,Ohio,"Pickaway County, OH",1.22,18,NA,Designated,Non-Rural,03/05/2021,03/15/2022
,Site Name,Site Address,Site City,Site State,Site ZIP Code,County,Rural Status,,,,,
,Pickaway Correctional Institution,11781 State Route 762,Orient,OH,43146-9008,Pickaway,Non-Rural,,,,,
Primary Care,1395314424,CF-Richland Correctional Institution,Correctional Facility,Ohio,"Richland County, OH",2.73,12,0 ,Designated,Non-Rural,02/02/2011,03/14/2022
,Site Name,Site Address,Site City,Site State,Site ZIP Code,County,Rural Status,,,,,
,CF-Richland Correctional Institution,1001 Olivesburg Rd,Mansfield,OH,44905-1228,Richland,Non-Rural,,,,,
Dental Health,6394636171,CF-Richland Correctional Institution,Correctional Facility,Ohio,"Richland County, OH",1.405,6,NA,Designated,Non-Rural,03/14/2022,03/14/2022
,Site Name,Site Address,Site City,Site State,Site ZIP Code,County,Rural Status,,,,,
,CF-Richland Correctional Institution,1001 Olivesburg Rd,Mansfield,OH,44905-1228,Richland,Non-Rural,,,,,
Mental Health,7399362613,CF-Richland Correctional Institution,Correctional Facility,Ohio,"Richland County, OH",1.055,6,NA,Designated,Non-Rural,11/22/2010,03/14/2022
,Site Name,Site Address,Site City,Site State,Site ZIP Code,County,Rural Status,,,,,
,CF-Richland Correctional Institution,1001 Olivesburg Rd,Mansfield,OH,44905-1228,Richland,Non-Rural,,,,,
Primary Care,1393880891,CF-Ross Correctional Institution,Correctional Facility,Ohio,"Ross County, OH",2.06,12,0 ,Designated,Rural,09/11/1985,03/14/2022
,Site Name,Site Address,Site City,Site State,Site ZIP Code,County,Rural Status,,,,,
,CF-Ross Correctional Institution,16149 State Route 104,Chillicothe,OH,45601-9701,Ross,Rural,,,,,
Dental Health,6393462207,CF-Ross Correctional Institution,Correctional Facility,Ohio,"Ross County, OH",0.55,3,NA,Designated,Rural,02/22/2011,03/14/2022
,Site Name,Site Address,Site City,Site State,Site ZIP Code,County,Rural Status,,,,,
,CF-Ross Correctional Institution,16149 State Route 104,Chillicothe,OH,45601-9701,Ross,Rural,,,,,
Mental Health,7394586770,CF-Ross Correctional Institution,Correctional Facility,Ohio,"Ross County, OH",1.24,12,NA,Designated,Rural,09/21/2010,03/14/2022
,Site Name,Site Address,Site City,Site State,Site ZIP Code,County,Rural Status,,,,,
,CF-Ross Correctional Institution,16149 State Route 104,Chillicothe,OH,45601-9701,Ross,Rural,,,,,
Primary Care,1398643032,CF-Southeastern Correctional Institution,Correctional Facility,Ohio,"Fairfield County, OH",0.48,3,0 ,Designated,Rural,03/14/2022,03/14/2022
,Site Name,Site Address,Site City,Site State,Site ZIP Code,County,Rural Status,,,,,
,CF-Southeastern Correctional Institution,5900 Bis Rd SW,Lancaster,OH,43130-9606,Fairfield,Rural,,,,,
Dental Health,6392878499,CF-Southeastern Correctional Institution,Correctional Facility,Ohio,"Fairfield County, OH",0.63,3,NA,Designated,Rural,11/30/2018,03/14/2022
,Site Name,Site Address,Site City,Site State,Site ZIP Code,County,Rural Status,,,,,
,CF-Southeastern Correctional Institution,5900 Bis Rd SW,Lancaster,OH,43130-9606,Fairfield,Rural,,,,,
Mental Health,7397260460,CF-Southeastern Correctional Institution,Correctional Facility,Ohio,"Fairfield County, OH",1.06,21,NA,Designated,Rural,10/28/2013,03/14/2022
,Site Name,Site Address,Site City,Site State,Site ZIP Code,County,Rural Status,,,,,
,CF-Southeastern Correctional Institution,5900 Bis Rd SW,Lancaster,OH,43130-9606,Fairfield,Rural,,,,,
Primary Care,1398855278,CF-Southern Ohio Correctional Facility,Correctional Facility,Ohio,"Scioto County, OH",1.37,12,0 ,Designated,Rural,09/11/1985,03/24/2022
,Site Name,Site Address,Site City,Site State,Site ZIP Code,County,Rural Status,,,,,
,CF-Southern Ohio Correctional Facility,1724 Ohio 728,Lucasville,OH,45699-0001,Scioto,Rural,,,,,
Dental Health,6399742152,CF-Southern Ohio Correctional Facility,Correctional Facility,Ohio,"Scioto County, OH",0.72,6,NA,Designated,Rural,03/15/2022,03/15/2022
,Site Name,Site Address,Site City,Site State,Site ZIP Code,County,Rural Status,,,,,
,CF-Southern Ohio Correctional Facility,1724 State Route 728,Lucasville,OH,45699-0001,Scioto,Rural,,,,,
Mental Health,7397828866,Southern Ohio Correctional Institution,Correctional Facility,Ohio,"Scioto County, OH",0.115,12,NA,Designated,Rural,01/30/1997,03/16/2022
,Site Name,Site Address,Site City,Site State,Site ZIP Code,County,Rural Status,,,,,
,Southern Ohio Correctional Institution,1724 State Route 728,Lucasville,OH,45699-0001,Scioto,Rural,,,,,
Primary Care,1399697087,CF-Toledo Correctional Institution,Correctional Facility,Ohio,"Lucas County, OH",0.18,3,0 ,Designated,Non-Rural,11/05/2010,03/15/2022
,Site Name,Site Address,Site City,Site State,Site ZIP Code,County,Rural Status,,,,,
,CF-Toledo Correctional Institution,2001 E Central Ave,Toledo,OH,43608-2241,Lucas,Non-Rural,,,,,
Dental Health,6395632379,CF-Toledo Correctional Institution,Correctional Facility,Ohio,"Lucas County, OH",0.43,6,NA,Designated,Non-Rural,11/18/2010,03/15/2022
,Site Name,Site Address,Site City,Site State,Site ZIP Code,County,Rural Status,,,,,
,CF-Toledo Correctional Institution,2001 E Central Ave,Toledo,OH,43608-2241,Lucas,Non-Rural,,,,,
Primary Care,1395736837,CF-Trumbull Correctional Institution,Correctional Facility,Ohio,"Trumbull County, OH",0.91,15,9 ,Designated,Non-Rural,12/23/2010,03/15/2022
,Site Name,Site Address,Site City,Site State,Site ZIP Code,County,Rural Status,,,,,
,CF-Trumbull Correctional Institution,5701 Burnett Rd,Leavittsburg,OH,44430-9713,Trumbull,Non-Rural,,,,,
Dental Health,6397682410,CF-Trumbull Correctional Institution,Correctional Facility,Ohio,"Trumbull County, OH",0.703,6,NA,Designated,Non-Rural,11/15/2013,03/15/2022
,Site Name,Site Address,Site City,Site State,Site ZIP Code,County,Rural Status,,,,,
,CF-Trumbull Correctional Institution,5701 Burnett Rd,Leavittsburg,OH,44430-9713,Trumbull,Non-Rural,,,,,
Mental Health,7394260314,CF-Trumbull Correctional Institution,Correctional Facility,Ohio,"Trumbull County, OH",0.535,6,NA,Designated,Non-Rural,11/22/2010,03/15/2022
,Site Name,Site Address,Site City,Site State,Site ZIP Code,County,Rural Status,,,,,
,CF-Trumbull Correctional Institution,5701 Burnett Rd,Leavittsburg,OH,44430-9713,Trumbull,Non-Rural,,,,,
Primary Care,1391312295,CF-Warren Correctional Institution,Correctional Facility,Ohio,"Warren County, OH",0.78,6,0 ,Designated,Non-Rural,12/30/2010,03/15/2022
,Site Name,Site Address,Site City,Site State,Site ZIP Code,County,Rural Status,,,,,
,CF-Warren Correctional Institution,5787 OH-63,Lebanon,OH,45036-7592,Warren,Non-Rural,,,,,
Dental Health,6397305580,CF-Warren Correctional Institution,Correctional Facility,Ohio,"Warren County, OH",0.69,6,NA,Designated,Non-Rural,11/30/2018,03/15/2022
,Site Name,Site Address,Site City,Site State,Site ZIP Code,County,Rural Status,,,,,
,CF-Warren Correctional Institution,5787 W State Route 63,Lebanon,OH,45036-7592,Warren,Non-Rural,,,,,
Mental Health,7398583998,CF-Warren Correctional Institution,Correctional Facility,Ohio,"Warren County, OH",0.27,3,NA,Designated,Non-Rural,11/19/2015,03/15/2022
,Site Name,Site Address,Site City,Site State,Site ZIP Code,County,Rural Status,,,,,
,CF-Warren Correctional Institution,5787 W State Route 63,Lebanon,OH,45036-7592,Warren,Non-Rural,,,,,
Mental Health,7397448853,Wood County,High Needs Geographic HPSA,Ohio,"Wood County, OH",3.37,7,NA,Designated,Partially Rural,03/22/2022,03/22/2022
,Component State Name,Component County Name,Component Name,Component Type,Component GEOID,Component Rural Status,,,,,,
,Ohio,Wood,Wood,Single County,39173,Partially Rural,,,,,,
Primary Care,1398060106,UHHS - Douglas Moore Health Center,Other Facility,Ohio,"Cuyahoga County, OH",,10,16,Designated,Non-Rural,12/29/2009,04/15/2022
,Site Name,Site Address,Site City,Site State,Site ZIP Code,County,Rural Status,,,,,
,UHHS - Douglas Moore Health Center,11100 Euclid Ave,Cleveland,OH,44106-1716,Cuyahoga,Non-Rural,,,,,
Primary Care,1398757555,UHHS - Bolwell Health Center,Other Facility,Ohio,"Cuyahoga County, OH",,10,16,Designated,Non-Rural,09/07/2012,05/03/2022
,Site Name,Site Address,Site City,Site State,Site ZIP Code,County,Rural Status,,,,,
,UHHS - Bolwell Health Center,11100 Euclid Ave,Cleveland,OH,44106-1716,Cuyahoga,Non-Rural,,,,,
Primary Care,139999391N,CARE ALLIANCE,Federally Qualified Health Center,Ohio,"Cuyahoga County, OH",,23,20,Designated,Non-Rural,10/26/2002,12/10/2021
,Site Name,Site Address,Site City,Site State,Site ZIP Code,County,Rural Status,,,,,
,3615 Chester Avenue,3615 Chester Ave,Cleveland,OH,44114-4622,Cuyahoga,Non-Rural,,,,,
,CAHC East Technical High School,2439 E 55th St FL 1,Cleveland,OH,44104-1501,Cuyahoga,Non-Rural,,,,,
,CAHC Frontline Service,1744 Payne Ave FL 1,Cleveland,OH,44114-2910,Cuyahoga,Non-Rural,,,,,
,CAHC Men's Shelter at 2100 Lakeside,2100 Lakeside Ave E FL 2,Cleveland,OH,44114-1126,Cuyahoga,Non-Rural,,,,,
,CAHC Mobile Dental Van,2916 Central Ave,Cleveland,OH,44115-3229,Cuyahoga,Non-Rural,,,,,
,CAHC Norma Herr Womens  Center,2227 Payne Ave FL 2,Cleveland,OH,44114-4424,Cuyahoga,Non-Rural,,,,,
,Carl B. Stokes Clinic,6001 Woodland Ave,Cleveland,OH,44104-2762,Cuyahoga,Non-Rural,,,,,
,Central Neighborhood Clinic,2916 Central Ave,Cleveland,OH,44115-3229,Cuyahoga,Non-Rural,,,,,
,Mobile Clinic,1530 Saint Clair Ave NE,Cleveland,OH,44114-2004,Cuyahoga,Non-Rural,,,,,
,Mobile Unit - Large,2916 Central Ave,Cleveland,OH,44115-3229,Cuyahoga,Non-Rural,,,,,
,St. Clair Clinic,1530 Saint Clair Ave NE,Cleveland,OH,44114-2004,Cuyahoga,Non-Rural,,,,,
Mental Health,7399993972,CARE ALLIANCE,Federally Qualified Health Center,Ohio,"Cuyahoga County, OH",,20,NA,Designated,Non-Rural,10/26/2002,12/10/2021
,Site Name,Site Address,Site City,Site State,Site ZIP Code,County,Rural Status,,,,,
,3615 Chester Avenue,3615 Chester Ave,Cleveland,OH,44114-4622,Cuyahoga,Non-Rural,,,,,
,CAHC East Technical High School,2439 E 55th St FL 1,Cleveland,OH,44104-1501,Cuyahoga,Non-Rural,,,,,
,CAHC Frontline Service,1744 Payne Ave FL 1,Cleveland,OH,44114-2910,Cuyahoga,Non-Rural,,,,,
,CAHC Men's Shelter at 2100 Lakeside,2100 Lakeside Ave E FL 2,Cleveland,OH,44114-1126,Cuyahoga,Non-Rural,,,,,
,CAHC Mobile Dental Van,2916 Central Ave,Cleveland,OH,44115-3229,Cuyahoga,Non-Rural,,,,,
,CAHC Norma Herr Womens  Center,2227 Payne Ave FL 2,Cleveland,OH,44114-4424,Cuyahoga,Non-Rural,,,,,
,Carl B. Stokes Clinic,6001 Woodland Ave,Cleveland,OH,44104-2762,Cuyahoga,Non-Rural,,,,,
,Central Neighborhood Clinic,2916 Central Ave,Cleveland,OH,44115-3229,Cuyahoga,Non-Rural,,,,,
,Mobile Clinic,1530 Saint Clair Ave NE,Cleveland,OH,44114-2004,Cuyahoga,Non-Rural,,,,,
,Mobile Unit - Large,2916 Central Ave,Cleveland,OH,44115-3229,Cuyahoga,Non-Rural,,,,,
,St. Clair Clinic,1530 Saint Clair Ave NE,Cleveland,OH,44114-2004,Cuyahoga,Non-Rural,,,,,
Dental Health,6399993975,CARE ALLIANCE,Federally Qualified Health Center,Ohio,"Cuyahoga County, OH",,25,NA,Designated,Non-Rural,10/26/2002,12/10/2021
,Site Name,Site Address,Site City,Site State,Site ZIP Code,County,Rural Status,,,,,
,3615 Chester Avenue,3615 Chester Ave,Cleveland,OH,44114-4622,Cuyahoga,Non-Rural,,,,,
,CAHC East Technical High School,2439 E 55th St FL 1,Cleveland,OH,44104-1501,Cuyahoga,Non-Rural,,,,,
,CAHC Frontline Service,1744 Payne Ave FL 1,Cleveland,OH,44114-2910,Cuyahoga,Non-Rural,,,,,
,CAHC Men's Shelter at 2100 Lakeside,2100 Lakeside Ave E FL 2,Cleveland,OH,44114-1126,Cuyahoga,Non-Rural,,,,,
,CAHC Mobile Dental Van,2916 Central Ave,Cleveland,OH,44115-3229,Cuyahoga,Non-Rural,,,,,
,CAHC Norma Herr Womens  Center,2227 Payne Ave FL 2,Cleveland,OH,44114-4424,Cuyahoga,Non-Rural,,,,,
,Carl B. Stokes Clinic,6001 Woodland Ave,Cleveland,OH,44104-2762,Cuyahoga,Non-Rural,,,,,
,Central Neighborhood Clinic,2916 Central Ave,Cleveland,OH,44115-3229,Cuyahoga,Non-Rural,,,,,
,Mobile Clinic,1530 Saint Clair Ave NE,Cleveland,OH,44114-2004,Cuyahoga,Non-Rural,,,,,
,Mobile Unit - Large,2916 Central Ave,Cleveland,OH,44115-3229,Cuyahoga,Non-Rural,,,,,
,St. Clair Clinic,1530 Saint Clair Ave NE,Cleveland,OH,44114-2004,Cuyahoga,Non-Rural,,,,,
Mental Health,7394268062,Medina County,Geographic HPSA,Ohio,"Medina County, OH",4.745,8,NA,Designated,Non-Rural,03/24/2022,03/24/2022
,Component State Name,Component County Name,Component Name,Component Type,Component GEOID,Component Rural Status,,,,,,
,Ohio,Medina,Medina,Single County,39103,Non-Rural,,,,,,
Mental Health,7392950350,LI - Richland County,Low Income Population HPSA,Ohio,"Richland County, OH",2.326,16,NA,Designated,Partially Rural,04/05/2022,04/05/2022
,Component State Name,Component County Name,Component Name,Component Type,Component GEOID,Component Rural Status,,,,,,
,Ohio,Richland,Richland,Single County,39139,Partially Rural,,,,,,
Primary Care,1399735736,LI - East Dayton,Low Income Population HPSA,Ohio,"Montgomery County, OH",10.611,17,17,Designated,Non-Rural,04/21/2022,04/21/2022
,Component State Name,Component County Name,Component Name,Component Type,Component GEOID,Component Rural Status,,,,,,
,Ohio,Montgomery,"Census Tract 12, Montgomery County, Ohio",Census Tract,39113001200,Non-Rural,,,,,,
,Ohio,Montgomery,"Census Tract 15.01, Montgomery County, Ohio",Census Tract,39113001501,Non-Rural,,,,,,
,Ohio,Montgomery,"Census Tract 1652, Montgomery County, Ohio",Census Tract,39113165200,Non-Rural,,,,,,
,Ohio,Montgomery,"Census Tract 17, Montgomery County, Ohio",Census Tract,39113001700,Non-Rural,,,,,,
,Ohio,Montgomery,"Census Tract 18, Montgomery County, Ohio",Census Tract,39113001800,Non-Rural,,,,,,
,Ohio,Montgomery,"Census Tract 19, Montgomery County, Ohio",Census Tract,39113001900,Non-Rural,,,,,,
,Ohio,Montgomery,"Census Tract 20, Montgomery County, Ohio",Census Tract,39113002000,Non-Rural,,,,,,
,Ohio,Montgomery,"Census Tract 211, Montgomery County, Ohio",Census Tract,39113021100,Non-Rural,,,,,,
,Ohio,Montgomery,"Census Tract 213.01, Montgomery County, Ohio",Census Tract,39113021301,Non-Rural,,,,,,
,Ohio,Montgomery,"Census Tract 213.02, Montgomery County, Ohio",Census Tract,39113021302,Non-Rural,,,,,,
,Ohio,Montgomery,"Census Tract 22, Montgomery County, Ohio",Census Tract,39113002200,Non-Rural,,,,,,
,Ohio,Montgomery,"Census Tract 23, Montgomery County, Ohio",Census Tract,39113002300,Non-Rural,,,,,,
,Ohio,Montgomery,"Census Tract 24, Montgomery County, Ohio",Census Tract,39113002400,Non-Rural,,,,,,
,Ohio,Montgomery,"Census Tract 25, Montgomery County, Ohio",Census Tract,39113002500,Non-Rural,,,,,,
,Ohio,Montgomery,"Census Tract 26, Montgomery County, Ohio",Census Tract,39113002600,Non-Rural,,,,,,
,Ohio,Montgomery,"Census Tract 27, Montgomery County, Ohio",Census Tract,39113002700,Non-Rural,,,,,,
,Ohio,Montgomery,"Census Tract 29, Montgomery County, Ohio",Census Tract,39113002900,Non-Rural,,,,,,
,Ohio,Montgomery,"Census Tract 30, Montgomery County, Ohio",Census Tract,39113003000,Non-Rural,,,,,,
,Ohio,Montgomery,"Census Tract 31, Montgomery County, Ohio",Census Tract,39113003100,Non-Rural,,,,,,
,Ohio,Montgomery,"Census Tract 32.01, Montgomery County, Ohio",Census Tract,39113003201,Non-Rural,,,,,,
,Ohio,Montgomery,"Census Tract 33, Montgomery County, Ohio",Census Tract,39113003300,Non-Rural,,,,,,
,Ohio,Montgomery,"Census Tract 34.02, Montgomery County, Ohio",Census Tract,39113003402,Non-Rural,,,,,,
,Ohio,Montgomery,"Census Tract 34.03, Montgomery County, Ohio",Census Tract,39113003403,Non-Rural,,,,,,
